ID Intervenant,ID Client,geometry_intervenant,Permis,geometry_client,distance,duration
854577575,438309694,POINT (1.3579211 48.7447023),0.0,POINT (1.3708257 48.7406315),1.8 km,6 mins
648993440,438309694,POINT (1.2410824 48.7613818),1.0,POINT (1.3708257 48.7406315),13.1 km,14 mins
888888888,438309694,POINT (1.3796637 48.7209265),1.0,POINT (1.3708257 48.7406315),3.1 km,7 mins
480302361,438309694,POINT (1.3827051 48.7302065),1.0,POINT (1.3708257 48.7406315),2.1 km,6 mins
710283561,438309694,POINT (1.374591 48.7325587),1.0,POINT (1.3708257 48.7406315),2.3 km,5 mins
810259688,438309694,POINT (1.356134 48.711115),0.0,POINT (1.3708257 48.7406315),4.6 km,14 mins
764144581,438309694,POINT (1.5004603 48.6603812),1.0,POINT (1.3708257 48.7406315),15.4 km,20 mins
78007874,438309694,POINT (1.3803568 48.7389345),1.0,POINT (1.3708257 48.7406315),1.2 km,3 mins
746414886,438309694,POINT (1.1976441 48.7694552),1.0,POINT (1.3708257 48.7406315),16.4 km,20 mins
1452747150,438309694,POINT (1.2531719 48.8432071),0.0,POINT (1.3708257 48.7406315),19.6 km,1 hour 0 mins
78005437,438309694,POINT (1.3562779 48.712418),1.0,POINT (1.3708257 48.7406315),6.6 km,9 mins
213237245,438309694,POINT (1.2411202 48.7632262),1.0,POINT (1.3708257 48.7406315),13.4 km,14 mins
609468992,438309694,POINT (1.2325806 48.6405554),1.0,POINT (1.3708257 48.7406315),20.0 km,21 mins
818696864,438309694,POINT (1.3579211 48.7447023),1.0,POINT (1.3708257 48.7406315),2.8 km,7 mins
813991780,438309694,POINT (1.0731951 48.6927148),1.0,POINT (1.3708257 48.7406315),27.4 km,28 mins
739888851,438309694,POINT (1.303906 48.75186),1.0,POINT (1.3708257 48.7406315),8.4 km,11 mins
78012267,438309694,POINT (1.3719853 48.7292064),1.0,POINT (1.3708257 48.7406315),2.0 km,5 mins
700168298,438309694,POINT (1.210611 48.7580989),1.0,POINT (1.3708257 48.7406315),15.3 km,17 mins
162858075,609495444,POINT (1.3746477 48.7222691),1.0,POINT (1.355859 48.720632),4.2 km,6 mins
78007018,609495444,POINT (1.351054 48.689927),1.0,POINT (1.355859 48.720632),5.0 km,7 mins
856089133,609495444,POINT (1.5230773 48.6454179),0.0,POINT (1.355859 48.720632),19.1 km,1 hour 7 mins
842621873,609495444,POINT (1.3798422 48.728863),1.0,POINT (1.355859 48.720632),3.1 km,6 mins
838320706,609495444,POINT (1.3919715 48.7385156),1.0,POINT (1.355859 48.720632),6.5 km,8 mins
776399834,609495444,POINT (1.3414973 48.7272205),1.0,POINT (1.355859 48.720632),3.0 km,5 mins
854577575,609495444,POINT (1.3579211 48.7447023),0.0,POINT (1.355859 48.720632),3.7 km,13 mins
648993440,609495444,POINT (1.2410824 48.7613818),1.0,POINT (1.355859 48.720632),12.3 km,12 mins
888888888,609495444,POINT (1.3796637 48.7209265),1.0,POINT (1.355859 48.720632),4.1 km,6 mins
480302361,609495444,POINT (1.3827051 48.7302065),1.0,POINT (1.355859 48.720632),3.2 km,7 mins
710283561,609495444,POINT (1.374591 48.7325587),1.0,POINT (1.355859 48.720632),2.6 km,5 mins
810259688,609495444,POINT (1.356134 48.711115),0.0,POINT (1.355859 48.720632),2.3 km,7 mins
764144581,609495444,POINT (1.5004603 48.6603812),1.0,POINT (1.355859 48.720632),19.6 km,19 mins
78007874,609495444,POINT (1.3803568 48.7389345),1.0,POINT (1.355859 48.720632),3.3 km,6 mins
746414886,609495444,POINT (1.1976441 48.7694552),1.0,POINT (1.355859 48.720632),15.6 km,19 mins
1452747150,609495444,POINT (1.2531719 48.8432071),0.0,POINT (1.355859 48.720632),21.1 km,1 hour 12 mins
78005437,609495444,POINT (1.3562779 48.712418),1.0,POINT (1.355859 48.720632),2.2 km,3 mins
213237245,609495444,POINT (1.2411202 48.7632262),1.0,POINT (1.355859 48.720632),12.6 km,13 mins
609468992,609495444,POINT (1.2325806 48.6405554),1.0,POINT (1.355859 48.720632),15.6 km,15 mins
818696864,609495444,POINT (1.3579211 48.7447023),1.0,POINT (1.355859 48.720632),4.8 km,8 mins
813991780,609495444,POINT (1.0731951 48.6927148),1.0,POINT (1.355859 48.720632),23.5 km,24 mins
739888851,609495444,POINT (1.303906 48.75186),1.0,POINT (1.355859 48.720632),7.6 km,9 mins
78012267,609495444,POINT (1.3719853 48.7292064),1.0,POINT (1.355859 48.720632),2.6 km,5 mins
700168298,609495444,POINT (1.210611 48.7580989),1.0,POINT (1.355859 48.720632),14.4 km,15 mins
162858075,565078696,POINT (1.3746477 48.7222691),1.0,POINT (1.3740208 48.721939),0.6 km,2 mins
78007018,565078696,POINT (1.351054 48.689927),1.0,POINT (1.3740208 48.721939),5.5 km,8 mins
856089133,565078696,POINT (1.5230773 48.6454179),0.0,POINT (1.3740208 48.721939),17.5 km,1 hour 0 mins
842621873,565078696,POINT (1.3798422 48.728863),1.0,POINT (1.3740208 48.721939),1.6 km,4 mins
838320706,565078696,POINT (1.3919715 48.7385156),1.0,POINT (1.3740208 48.721939),3.9 km,6 mins
776399834,565078696,POINT (1.3414973 48.7272205),1.0,POINT (1.3740208 48.721939),4.0 km,9 mins
854577575,565078696,POINT (1.3579211 48.7447023),0.0,POINT (1.3740208 48.721939),3.6 km,16 mins
648993440,565078696,POINT (1.2410824 48.7613818),1.0,POINT (1.3740208 48.721939),13.3 km,17 mins
888888888,565078696,POINT (1.3796637 48.7209265),1.0,POINT (1.3740208 48.721939),0.5 km,2 mins
480302361,565078696,POINT (1.3827051 48.7302065),1.0,POINT (1.3740208 48.721939),1.9 km,6 mins
710283561,565078696,POINT (1.374591 48.7325587),1.0,POINT (1.3740208 48.721939),1.8 km,4 mins
810259688,565078696,POINT (1.356134 48.711115),0.0,POINT (1.3740208 48.721939),2.5 km,9 mins
764144581,565078696,POINT (1.5004603 48.6603812),1.0,POINT (1.3740208 48.721939),14.2 km,17 mins
78007874,565078696,POINT (1.3803568 48.7389345),1.0,POINT (1.3740208 48.721939),3.8 km,5 mins
746414886,565078696,POINT (1.1976441 48.7694552),1.0,POINT (1.3740208 48.721939),16.6 km,23 mins
1452747150,565078696,POINT (1.2531719 48.8432071),0.0,POINT (1.3740208 48.721939),21.0 km,1 hour 15 mins
78005437,565078696,POINT (1.3562779 48.712418),1.0,POINT (1.3740208 48.721939),2.7 km,4 mins
213237245,565078696,POINT (1.2411202 48.7632262),1.0,POINT (1.3740208 48.721939),13.5 km,17 mins
609468992,565078696,POINT (1.2325806 48.6405554),1.0,POINT (1.3740208 48.721939),16.1 km,17 mins
818696864,565078696,POINT (1.3579211 48.7447023),1.0,POINT (1.3740208 48.721939),4.4 km,12 mins
813991780,565078696,POINT (1.0731951 48.6927148),1.0,POINT (1.3740208 48.721939),26.5 km,28 mins
739888851,565078696,POINT (1.303906 48.75186),1.0,POINT (1.3740208 48.721939),8.6 km,14 mins
78012267,565078696,POINT (1.3719853 48.7292064),1.0,POINT (1.3740208 48.721939),1.3 km,3 mins
700168298,565078696,POINT (1.210611 48.7580989),1.0,POINT (1.3740208 48.721939),15.4 km,19 mins
162858075,452919640,POINT (1.3746477 48.7222691),1.0,POINT (1.3235448 48.7292713),6.8 km,10 mins
78007018,452919640,POINT (1.351054 48.689927),1.0,POINT (1.3235448 48.7292713),7.6 km,10 mins
856089133,452919640,POINT (1.5230773 48.6454179),0.0,POINT (1.3235448 48.7292713),22.8 km,1 hour 18 mins
842621873,452919640,POINT (1.3798422 48.728863),1.0,POINT (1.3235448 48.7292713),4.8 km,10 mins
838320706,452919640,POINT (1.3919715 48.7385156),1.0,POINT (1.3235448 48.7292713),6.0 km,12 mins
776399834,452919640,POINT (1.3414973 48.7272205),1.0,POINT (1.3235448 48.7292713),1.9 km,4 mins
854577575,452919640,POINT (1.3579211 48.7447023),0.0,POINT (1.3235448 48.7292713),4.0 km,13 mins
648993440,452919640,POINT (1.2410824 48.7613818),1.0,POINT (1.3235448 48.7292713),10.0 km,10 mins
888888888,452919640,POINT (1.3796637 48.7209265),1.0,POINT (1.3235448 48.7292713),6.7 km,9 mins
480302361,452919640,POINT (1.3827051 48.7302065),1.0,POINT (1.3235448 48.7292713),4.9 km,10 mins
710283561,452919640,POINT (1.374591 48.7325587),1.0,POINT (1.3235448 48.7292713),4.3 km,8 mins
810259688,452919640,POINT (1.356134 48.711115),0.0,POINT (1.3235448 48.7292713),5.2 km,19 mins
764144581,452919640,POINT (1.5004603 48.6603812),1.0,POINT (1.3235448 48.7292713),22.2 km,23 mins
78007874,452919640,POINT (1.3803568 48.7389345),1.0,POINT (1.3235448 48.7292713),5.1 km,10 mins
746414886,452919640,POINT (1.1976441 48.7694552),1.0,POINT (1.3235448 48.7292713),13.2 km,16 mins
1452747150,452919640,POINT (1.2531719 48.8432071),0.0,POINT (1.3235448 48.7292713),19.2 km,1 hour 5 mins
78005437,452919640,POINT (1.3562779 48.712418),1.0,POINT (1.3235448 48.7292713),4.8 km,6 mins
213237245,452919640,POINT (1.2411202 48.7632262),1.0,POINT (1.3235448 48.7292713),10.2 km,10 mins
609468992,452919640,POINT (1.2325806 48.6405554),1.0,POINT (1.3235448 48.7292713),17.1 km,18 mins
818696864,452919640,POINT (1.3579211 48.7447023),1.0,POINT (1.3235448 48.7292713),4.1 km,8 mins
813991780,452919640,POINT (1.0731951 48.6927148),1.0,POINT (1.3235448 48.7292713),21.3 km,21 mins
739888851,452919640,POINT (1.303906 48.75186),1.0,POINT (1.3235448 48.7292713),5.3 km,7 mins
78012267,452919640,POINT (1.3719853 48.7292064),1.0,POINT (1.3235448 48.7292713),4.3 km,9 mins
700168298,452919640,POINT (1.210611 48.7580989),1.0,POINT (1.3235448 48.7292713),12.1 km,13 mins
162858075,78873790,POINT (1.3746477 48.7222691),1.0,POINT (1.3833051 48.7249427),1.2 km,4 mins
78007018,78873790,POINT (1.351054 48.689927),1.0,POINT (1.3833051 48.7249427),7.1 km,10 mins
856089133,78873790,POINT (1.5230773 48.6454179),0.0,POINT (1.3833051 48.7249427),16.6 km,57 mins
842621873,78873790,POINT (1.3798422 48.728863),1.0,POINT (1.3833051 48.7249427),0.9 km,2 mins
838320706,78873790,POINT (1.3919715 48.7385156),1.0,POINT (1.3833051 48.7249427),1.9 km,5 mins
776399834,78873790,POINT (1.3414973 48.7272205),1.0,POINT (1.3833051 48.7249427),4.7 km,11 mins
854577575,78873790,POINT (1.3579211 48.7447023),0.0,POINT (1.3833051 48.7249427),4.1 km,17 mins
648993440,78873790,POINT (1.2410824 48.7613818),1.0,POINT (1.3833051 48.7249427),14.0 km,18 mins
888888888,78873790,POINT (1.3796637 48.7209265),1.0,POINT (1.3833051 48.7249427),0.7 km,2 mins
480302361,78873790,POINT (1.3827051 48.7302065),1.0,POINT (1.3833051 48.7249427),0.7 km,3 mins
710283561,78873790,POINT (1.374591 48.7325587),1.0,POINT (1.3833051 48.7249427),1.4 km,4 mins
810259688,78873790,POINT (1.356134 48.711115),0.0,POINT (1.3833051 48.7249427),3.5 km,12 mins
764144581,78873790,POINT (1.5004603 48.6603812),1.0,POINT (1.3833051 48.7249427),13.1 km,17 mins
78007874,78873790,POINT (1.3803568 48.7389345),1.0,POINT (1.3833051 48.7249427),2.3 km,5 mins
746414886,78873790,POINT (1.1976441 48.7694552),1.0,POINT (1.3833051 48.7249427),17.3 km,25 mins
1452747150,78873790,POINT (1.2531719 48.8432071),0.0,POINT (1.3833051 48.7249427),22.1 km,1 hour 12 mins
78005437,78873790,POINT (1.3562779 48.712418),1.0,POINT (1.3833051 48.7249427),4.3 km,6 mins
213237245,78873790,POINT (1.2411202 48.7632262),1.0,POINT (1.3833051 48.7249427),14.2 km,19 mins
609468992,78873790,POINT (1.2325806 48.6405554),1.0,POINT (1.3833051 48.7249427),17.7 km,19 mins
818696864,78873790,POINT (1.3579211 48.7447023),1.0,POINT (1.3833051 48.7249427),6.1 km,11 mins
813991780,78873790,POINT (1.0731951 48.6927148),1.0,POINT (1.3833051 48.7249427),25.5 km,30 mins
739888851,78873790,POINT (1.303906 48.75186),1.0,POINT (1.3833051 48.7249427),9.3 km,15 mins
78012267,78873790,POINT (1.3719853 48.7292064),1.0,POINT (1.3833051 48.7249427),1.5 km,4 mins
700168298,78873790,POINT (1.210611 48.7580989),1.0,POINT (1.3833051 48.7249427),16.1 km,21 mins
162858075,98085031,POINT (1.3746477 48.7222691),1.0,POINT (1.3815941 48.7254143),1.2 km,4 mins
78007018,98085031,POINT (1.351054 48.689927),1.0,POINT (1.3815941 48.7254143),7.1 km,10 mins
856089133,98085031,POINT (1.5230773 48.6454179),0.0,POINT (1.3815941 48.7254143),17.0 km,58 mins
842621873,98085031,POINT (1.3798422 48.728863),1.0,POINT (1.3815941 48.7254143),0.8 km,2 mins
838320706,98085031,POINT (1.3919715 48.7385156),1.0,POINT (1.3815941 48.7254143),1.8 km,5 mins
776399834,98085031,POINT (1.3414973 48.7272205),1.0,POINT (1.3815941 48.7254143),4.6 km,11 mins
854577575,98085031,POINT (1.3579211 48.7447023),0.0,POINT (1.3815941 48.7254143),4.1 km,17 mins
648993440,98085031,POINT (1.2410824 48.7613818),1.0,POINT (1.3815941 48.7254143),13.9 km,18 mins
888888888,98085031,POINT (1.3796637 48.7209265),1.0,POINT (1.3815941 48.7254143),0.6 km,2 mins
480302361,98085031,POINT (1.3827051 48.7302065),1.0,POINT (1.3815941 48.7254143),0.7 km,3 mins
710283561,98085031,POINT (1.374591 48.7325587),1.0,POINT (1.3815941 48.7254143),1.3 km,3 mins
810259688,98085031,POINT (1.356134 48.711115),0.0,POINT (1.3815941 48.7254143),3.5 km,12 mins
764144581,98085031,POINT (1.5004603 48.6603812),1.0,POINT (1.3815941 48.7254143),13.0 km,17 mins
78007874,98085031,POINT (1.3803568 48.7389345),1.0,POINT (1.3815941 48.7254143),2.3 km,5 mins
746414886,98085031,POINT (1.1976441 48.7694552),1.0,POINT (1.3815941 48.7254143),17.2 km,24 mins
1452747150,98085031,POINT (1.2531719 48.8432071),0.0,POINT (1.3815941 48.7254143),22.0 km,1 hour 12 mins
78005437,98085031,POINT (1.3562779 48.712418),1.0,POINT (1.3815941 48.7254143),4.3 km,6 mins
213237245,98085031,POINT (1.2411202 48.7632262),1.0,POINT (1.3815941 48.7254143),14.2 km,18 mins
609468992,98085031,POINT (1.2325806 48.6405554),1.0,POINT (1.3815941 48.7254143),17.7 km,18 mins
818696864,98085031,POINT (1.3579211 48.7447023),1.0,POINT (1.3815941 48.7254143),6.0 km,11 mins
813991780,98085031,POINT (1.0731951 48.6927148),1.0,POINT (1.3815941 48.7254143),25.5 km,30 mins
739888851,98085031,POINT (1.303906 48.75186),1.0,POINT (1.3815941 48.7254143),9.2 km,15 mins
78012267,98085031,POINT (1.3719853 48.7292064),1.0,POINT (1.3815941 48.7254143),1.4 km,3 mins
700168298,98085031,POINT (1.210611 48.7580989),1.0,POINT (1.3815941 48.7254143),16.1 km,21 mins
162858075,762149315,POINT (1.3746477 48.7222691),1.0,POINT (1.186807 48.7686248),20.0 km,26 mins
78007018,762149315,POINT (1.351054 48.689927),1.0,POINT (1.186807 48.7686248),20.8 km,26 mins
856089133,762149315,POINT (1.5230773 48.6454179),0.0,POINT (1.186807 48.7686248),35.0 km,1 hour 57 mins
842621873,762149315,POINT (1.3798422 48.728863),1.0,POINT (1.186807 48.7686248),18.0 km,26 mins
838320706,762149315,POINT (1.3919715 48.7385156),1.0,POINT (1.186807 48.7686248),17.8 km,22 mins
776399834,762149315,POINT (1.3414973 48.7272205),1.0,POINT (1.186807 48.7686248),15.7 km,22 mins
854577575,762149315,POINT (1.3579211 48.7447023),0.0,POINT (1.186807 48.7686248),18.1 km,58 mins
648993440,762149315,POINT (1.2410824 48.7613818),1.0,POINT (1.186807 48.7686248),4.9 km,9 mins
888888888,762149315,POINT (1.3796637 48.7209265),1.0,POINT (1.186807 48.7686248),19.9 km,25 mins
480302361,762149315,POINT (1.3827051 48.7302065),1.0,POINT (1.186807 48.7686248),18.9 km,25 mins
710283561,762149315,POINT (1.374591 48.7325587),1.0,POINT (1.186807 48.7686248),17.6 km,24 mins
810259688,762149315,POINT (1.356134 48.711115),0.0,POINT (1.186807 48.7686248),18.6 km,1 hour 1 min
764144581,762149315,POINT (1.5004603 48.6603812),1.0,POINT (1.186807 48.7686248),31.1 km,38 mins
78007874,762149315,POINT (1.3803568 48.7389345),1.0,POINT (1.186807 48.7686248),17.9 km,22 mins
746414886,762149315,POINT (1.1976441 48.7694552),1.0,POINT (1.186807 48.7686248),1.0 km,2 mins
1452747150,762149315,POINT (1.2531719 48.8432071),0.0,POINT (1.186807 48.7686248),14.3 km,45 mins
78005437,762149315,POINT (1.3562779 48.712418),1.0,POINT (1.186807 48.7686248),18.0 km,22 mins
213237245,762149315,POINT (1.2411202 48.7632262),1.0,POINT (1.186807 48.7686248),4.9 km,9 mins
609468992,762149315,POINT (1.2325806 48.6405554),1.0,POINT (1.186807 48.7686248),17.9 km,19 mins
818696864,762149315,POINT (1.3579211 48.7447023),1.0,POINT (1.186807 48.7686248),15.3 km,21 mins
813991780,762149315,POINT (1.0731951 48.6927148),1.0,POINT (1.186807 48.7686248),13.7 km,14 mins
739888851,762149315,POINT (1.303906 48.75186),1.0,POINT (1.186807 48.7686248),10.6 km,16 mins
78012267,762149315,POINT (1.3719853 48.7292064),1.0,POINT (1.186807 48.7686248),17.5 km,25 mins
700168298,762149315,POINT (1.210611 48.7580989),1.0,POINT (1.186807 48.7686248),2.3 km,4 mins
162858075,755498685,POINT (1.3746477 48.7222691),1.0,POINT (1.3345486 48.729537),6.0 km,9 mins
78007018,755498685,POINT (1.351054 48.689927),1.0,POINT (1.3345486 48.729537),6.8 km,10 mins
856089133,755498685,POINT (1.5230773 48.6454179),0.0,POINT (1.3345486 48.729537),21.9 km,1 hour 15 mins
842621873,755498685,POINT (1.3798422 48.728863),1.0,POINT (1.3345486 48.729537),4.0 km,9 mins
838320706,755498685,POINT (1.3919715 48.7385156),1.0,POINT (1.3345486 48.729537),5.2 km,11 mins
776399834,755498685,POINT (1.3414973 48.7272205),1.0,POINT (1.3345486 48.729537),1.1 km,3 mins
854577575,755498685,POINT (1.3579211 48.7447023),0.0,POINT (1.3345486 48.729537),3.9 km,13 mins
648993440,755498685,POINT (1.2410824 48.7613818),1.0,POINT (1.3345486 48.729537),9.9 km,11 mins
888888888,755498685,POINT (1.3796637 48.7209265),1.0,POINT (1.3345486 48.729537),5.9 km,9 mins
480302361,755498685,POINT (1.3827051 48.7302065),1.0,POINT (1.3345486 48.729537),4.1 km,10 mins
710283561,755498685,POINT (1.374591 48.7325587),1.0,POINT (1.3345486 48.729537),3.5 km,7 mins
810259688,755498685,POINT (1.356134 48.711115),0.0,POINT (1.3345486 48.729537),4.5 km,17 mins
764144581,755498685,POINT (1.5004603 48.6603812),1.0,POINT (1.3345486 48.729537),21.4 km,22 mins
78007874,755498685,POINT (1.3803568 48.7389345),1.0,POINT (1.3345486 48.729537),4.3 km,9 mins
746414886,755498685,POINT (1.1976441 48.7694552),1.0,POINT (1.3345486 48.729537),13.1 km,17 mins
1452747150,755498685,POINT (1.2531719 48.8432071),0.0,POINT (1.3345486 48.729537),19.6 km,1 hour 5 mins
78005437,755498685,POINT (1.3562779 48.712418),1.0,POINT (1.3345486 48.729537),4.0 km,5 mins
213237245,755498685,POINT (1.2411202 48.7632262),1.0,POINT (1.3345486 48.729537),10.1 km,11 mins
609468992,755498685,POINT (1.2325806 48.6405554),1.0,POINT (1.3345486 48.729537),16.6 km,17 mins
818696864,755498685,POINT (1.3579211 48.7447023),1.0,POINT (1.3345486 48.729537),3.3 km,8 mins
813991780,755498685,POINT (1.0731951 48.6927148),1.0,POINT (1.3345486 48.729537),21.0 km,21 mins
739888851,755498685,POINT (1.303906 48.75186),1.0,POINT (1.3345486 48.729537),5.2 km,7 mins
78012267,755498685,POINT (1.3719853 48.7292064),1.0,POINT (1.3345486 48.729537),3.5 km,8 mins
700168298,755498685,POINT (1.210611 48.7580989),1.0,POINT (1.3345486 48.729537),12.0 km,13 mins
162858075,741595162,POINT (1.3746477 48.7222691),1.0,POINT (1.337604 48.728913),6.1 km,10 mins
78007018,741595162,POINT (1.351054 48.689927),1.0,POINT (1.337604 48.728913),6.8 km,10 mins
856089133,741595162,POINT (1.5230773 48.6454179),0.0,POINT (1.337604 48.728913),21.7 km,1 hour 14 mins
842621873,741595162,POINT (1.3798422 48.728863),1.0,POINT (1.337604 48.728913),4.1 km,9 mins
838320706,741595162,POINT (1.3919715 48.7385156),1.0,POINT (1.337604 48.728913),5.3 km,11 mins
776399834,741595162,POINT (1.3414973 48.7272205),1.0,POINT (1.337604 48.728913),1.1 km,3 mins
854577575,741595162,POINT (1.3579211 48.7447023),0.0,POINT (1.337604 48.728913),3.0 km,11 mins
648993440,741595162,POINT (1.2410824 48.7613818),1.0,POINT (1.337604 48.728913),10.9 km,12 mins
888888888,741595162,POINT (1.3796637 48.7209265),1.0,POINT (1.337604 48.728913),6.0 km,9 mins
480302361,741595162,POINT (1.3827051 48.7302065),1.0,POINT (1.337604 48.728913),4.2 km,10 mins
710283561,741595162,POINT (1.374591 48.7325587),1.0,POINT (1.337604 48.728913),3.6 km,8 mins
810259688,741595162,POINT (1.356134 48.711115),0.0,POINT (1.337604 48.728913),4.1 km,15 mins
764144581,741595162,POINT (1.5004603 48.6603812),1.0,POINT (1.337604 48.728913),21.5 km,23 mins
78007874,741595162,POINT (1.3803568 48.7389345),1.0,POINT (1.337604 48.728913),4.3 km,9 mins
746414886,741595162,POINT (1.1976441 48.7694552),1.0,POINT (1.337604 48.728913),14.1 km,18 mins
1452747150,741595162,POINT (1.2531719 48.8432071),0.0,POINT (1.337604 48.728913),19.9 km,1 hour 5 mins
78005437,741595162,POINT (1.3562779 48.712418),1.0,POINT (1.337604 48.728913),4.0 km,6 mins
213237245,741595162,POINT (1.2411202 48.7632262),1.0,POINT (1.337604 48.728913),11.1 km,13 mins
609468992,741595162,POINT (1.2325806 48.6405554),1.0,POINT (1.337604 48.728913),16.5 km,17 mins
818696864,741595162,POINT (1.3579211 48.7447023),1.0,POINT (1.337604 48.728913),3.4 km,8 mins
813991780,741595162,POINT (1.0731951 48.6927148),1.0,POINT (1.337604 48.728913),21.3 km,21 mins
739888851,741595162,POINT (1.303906 48.75186),1.0,POINT (1.337604 48.728913),6.2 km,9 mins
78012267,741595162,POINT (1.3719853 48.7292064),1.0,POINT (1.337604 48.728913),3.5 km,8 mins
700168298,741595162,POINT (1.210611 48.7580989),1.0,POINT (1.337604 48.728913),13.0 km,15 mins
162858075,477580072,POINT (1.3746477 48.7222691),1.0,POINT (1.1992157 48.7581344),19.9 km,25 mins
78007018,477580072,POINT (1.351054 48.689927),1.0,POINT (1.1992157 48.7581344),20.7 km,25 mins
856089133,477580072,POINT (1.5230773 48.6454179),0.0,POINT (1.1992157 48.7581344),33.9 km,1 hour 53 mins
842621873,477580072,POINT (1.3798422 48.728863),1.0,POINT (1.1992157 48.7581344),18.0 km,25 mins
838320706,477580072,POINT (1.3919715 48.7385156),1.0,POINT (1.1992157 48.7581344),17.7 km,21 mins
776399834,477580072,POINT (1.3414973 48.7272205),1.0,POINT (1.1992157 48.7581344),15.6 km,21 mins
854577575,477580072,POINT (1.3579211 48.7447023),0.0,POINT (1.1992157 48.7581344),17.1 km,54 mins
648993440,477580072,POINT (1.2410824 48.7613818),1.0,POINT (1.1992157 48.7581344),4.8 km,8 mins
888888888,477580072,POINT (1.3796637 48.7209265),1.0,POINT (1.1992157 48.7581344),19.8 km,24 mins
480302361,477580072,POINT (1.3827051 48.7302065),1.0,POINT (1.1992157 48.7581344),18.8 km,24 mins
710283561,477580072,POINT (1.374591 48.7325587),1.0,POINT (1.1992157 48.7581344),17.5 km,23 mins
810259688,477580072,POINT (1.356134 48.711115),0.0,POINT (1.1992157 48.7581344),17.6 km,57 mins
764144581,477580072,POINT (1.5004603 48.6603812),1.0,POINT (1.1992157 48.7581344),31.1 km,37 mins
78007874,477580072,POINT (1.3803568 48.7389345),1.0,POINT (1.1992157 48.7581344),17.8 km,21 mins
746414886,477580072,POINT (1.1976441 48.7694552),1.0,POINT (1.1992157 48.7581344),1.9 km,4 mins
1452747150,477580072,POINT (1.2531719 48.8432071),0.0,POINT (1.1992157 48.7581344),14.9 km,49 mins
78005437,477580072,POINT (1.3562779 48.712418),1.0,POINT (1.1992157 48.7581344),17.9 km,21 mins
213237245,477580072,POINT (1.2411202 48.7632262),1.0,POINT (1.1992157 48.7581344),4.9 km,9 mins
609468992,477580072,POINT (1.2325806 48.6405554),1.0,POINT (1.1992157 48.7581344),17.4 km,19 mins
818696864,477580072,POINT (1.3579211 48.7447023),1.0,POINT (1.1992157 48.7581344),15.2 km,20 mins
813991780,477580072,POINT (1.0731951 48.6927148),1.0,POINT (1.1992157 48.7581344),13.7 km,15 mins
739888851,477580072,POINT (1.303906 48.75186),1.0,POINT (1.1992157 48.7581344),10.5 km,15 mins
78012267,477580072,POINT (1.3719853 48.7292064),1.0,POINT (1.1992157 48.7581344),17.4 km,24 mins
700168298,477580072,POINT (1.210611 48.7580989),1.0,POINT (1.1992157 48.7581344),2.1 km,4 mins
162858075,817947464,POINT (1.3746477 48.7222691),1.0,POINT (1.3818965 48.734728),4.1 km,7 mins
78007018,817947464,POINT (1.351054 48.689927),1.0,POINT (1.3818965 48.734728),7.5 km,10 mins
856089133,817947464,POINT (1.5230773 48.6454179),0.0,POINT (1.3818965 48.734728),17.4 km,58 mins
842621873,817947464,POINT (1.3798422 48.728863),1.0,POINT (1.3818965 48.734728),1.0 km,3 mins
838320706,817947464,POINT (1.3919715 48.7385156),1.0,POINT (1.3818965 48.734728),1.1 km,3 mins
776399834,817947464,POINT (1.3414973 48.7272205),1.0,POINT (1.3818965 48.734728),4.9 km,11 mins
854577575,817947464,POINT (1.3579211 48.7447023),0.0,POINT (1.3818965 48.734728),3.8 km,15 mins
648993440,817947464,POINT (1.2410824 48.7613818),1.0,POINT (1.3818965 48.734728),13.9 km,15 mins
888888888,817947464,POINT (1.3796637 48.7209265),1.0,POINT (1.3818965 48.734728),2.0 km,5 mins
480302361,817947464,POINT (1.3827051 48.7302065),1.0,POINT (1.3818965 48.734728),0.8 km,3 mins
710283561,817947464,POINT (1.374591 48.7325587),1.0,POINT (1.3818965 48.734728),0.7 km,2 mins
810259688,817947464,POINT (1.356134 48.711115),0.0,POINT (1.3818965 48.734728),4.4 km,14 mins
764144581,817947464,POINT (1.5004603 48.6603812),1.0,POINT (1.3818965 48.734728),13.4 km,17 mins
78007874,817947464,POINT (1.3803568 48.7389345),1.0,POINT (1.3818965 48.734728),1.0 km,3 mins
746414886,817947464,POINT (1.1976441 48.7694552),1.0,POINT (1.3818965 48.734728),17.1 km,22 mins
1452747150,817947464,POINT (1.2531719 48.8432071),0.0,POINT (1.3818965 48.734728),20.7 km,1 hour 8 mins
78005437,817947464,POINT (1.3562779 48.712418),1.0,POINT (1.3818965 48.734728),4.7 km,6 mins
213237245,817947464,POINT (1.2411202 48.7632262),1.0,POINT (1.3818965 48.734728),14.1 km,16 mins
609468992,817947464,POINT (1.2325806 48.6405554),1.0,POINT (1.3818965 48.734728),18.1 km,18 mins
818696864,817947464,POINT (1.3579211 48.7447023),1.0,POINT (1.3818965 48.734728),4.9 km,9 mins
813991780,817947464,POINT (1.0731951 48.6927148),1.0,POINT (1.3818965 48.734728),28.5 km,29 mins
739888851,817947464,POINT (1.303906 48.75186),1.0,POINT (1.3818965 48.734728),9.1 km,12 mins
78012267,817947464,POINT (1.3719853 48.7292064),1.0,POINT (1.3818965 48.734728),1.2 km,4 mins
