ID Client 1,ID Client 2,geometry_client_1,geometry_client_2,distance_car,duration_car,distance_bike,duration_bike
691319767,476321344,POINT (1.3320168 48.7294692),POINT (1.3071376 48.7796933),10509,922,9516,1988
197278699,476321344,POINT (1.2355952 48.5868825),POINT (1.3071376 48.7796933),30419,1991,28777,5621
628015504,476321344,POINT (1.3327037 48.7263435),POINT (1.3071376 48.7796933),10523,881,10214,2143
79591205,476321344,POINT (1.3691916 48.7393644),POINT (1.3071376 48.7796933),10584,871,9336,2104
78865175,476321344,POINT (1.4998347 48.6631322),POINT (1.3071376 48.7796933),26716,1901,24089,4949
863374497,476321344,POINT (1.3327037 48.7263435),POINT (1.3071376 48.7796933),10523,881,10214,2143
1452775101,476321344,POINT (1.418432 48.717309),POINT (1.3071376 48.7796933),16541,1239,15361,3430
1452858131,476321344,POINT (1.3704169 48.7768008),POINT (1.3071376 48.7796933),6684,611,6351,1402
814940942,476321344,POINT (1.3706892 48.7331743),POINT (1.3071376 48.7796933),12013,1113,9815,2239
714782168,476321344,POINT (1.3694258 48.7401583),POINT (1.3071376 48.7796933),10616,874,8935,2069
751920795,476321344,POINT (1.3672421 48.7338212),POINT (1.3071376 48.7796933),11358,1037,9530,2201
99999999,476321344,POINT (1.3990408 48.747275),POINT (1.3071376 48.7796933),12069,865,10215,2322
463037458,476321344,POINT (1.4034102 48.7683067),POINT (1.3071376 48.7796933),10917,848,9052,1912
662280369,476321344,POINT (1.498339 48.663093),POINT (1.3071376 48.7796933),26785,1919,24152,5030
297413132,476321344,POINT (1.5170344 48.6386578),POINT (1.3071376 48.7796933),34542,2114,28255,5744
607763952,476321344,POINT (1.4212087 48.7484748),POINT (1.3071376 48.7796933),13667,1011,12011,2624
481413999,476321344,POINT (1.4167695 48.6649744),POINT (1.3071376 48.7796933),23229,1571,19742,4173
712664807,476321344,POINT (1.370889 48.736134),POINT (1.3071376 48.7796933),11024,959,9631,2194
569769242,476321344,POINT (1.3677647 48.7253435),POINT (1.3071376 48.7796933),12048,1089,10608,2397
584983158,476321344,POINT (1.2833024 48.7316474),POINT (1.3071376 48.7796933),8468,750,6803,1549
793803218,476321344,POINT (1.3505018 48.7380023),POINT (1.3071376 48.7796933),9311,800,8058,1830
772073740,476321344,POINT (1.5335032 48.7169867),POINT (1.3071376 48.7796933),25679,1557,22242,4696
728081901,476321344,POINT (1.2023007 48.7573959),POINT (1.3071376 48.7796933),11835,1148,9910,2058
315244686,476321344,POINT (1.3637436 48.732218),POINT (1.3071376 48.7796933),11067,946,9712,2270
82135699,476321344,POINT (1.376304 48.719157),POINT (1.3071376 48.7796933),13961,1079,11720,2652
97922195,476321344,POINT (1.360915 48.725503),POINT (1.3071376 48.7796933),12377,986,10262,2370
78690893,476321344,POINT (1.364818 48.7147882),POINT (1.3071376 48.7796933),12911,1034,11786,2566
479391393,476321344,POINT (1.3833051 48.7249427),POINT (1.3071376 48.7796933),13293,1246,11466,2553
599471591,476321344,POINT (1.364231 48.7341923),POINT (1.3071376 48.7796933),11248,1009,9172,2228
1452763176,476321344,POINT (1.337325 48.7312702),POINT (1.3071376 48.7796933),10009,844,9518,1994
762304005,476321344,POINT (1.3637436 48.732218),POINT (1.3071376 48.7796933),11067,946,9712,2270
860937824,476321344,POINT (1.421508 48.722238),POINT (1.3071376 48.7796933),16306,1267,15254,3391
597798321,476321344,POINT (1.3579211 48.7447023),POINT (1.3071376 48.7796933),9984,916,8520,1776
827142453,476321344,POINT (1.3341649 48.7049894),POINT (1.3071376 48.7796933),13198,1067,11795,2608
79600570,476321344,POINT (1.3477604 48.7388582),POINT (1.3071376 48.7796933),9467,809,8119,1748
858147751,476321344,POINT (1.3671364 48.7272967),POINT (1.3071376 48.7796933),12290,1130,10309,2425
863339627,476321344,POINT (1.370889 48.736134),POINT (1.3071376 48.7796933),11024,959,9631,2194
833548586,476321344,POINT (1.351702 48.739895),POINT (1.3071376 48.7796933),8960,726,7638,1611
590049071,476321344,POINT (1.367416 48.742378),POINT (1.3071376 48.7796933),10927,929,8109,1705
864411156,476321344,POINT (1.1908904 48.7664141),POINT (1.3071376 48.7796933),12703,1112,11294,2324
861502972,476321344,POINT (1.1908904 48.7664141),POINT (1.3071376 48.7796933),12703,1112,11294,2324
794098228,476321344,POINT (1.2031853 48.7648977),POINT (1.3071376 48.7796933),10751,1076,10156,2126
859852985,476321344,POINT (1.2028697 48.7627671),POINT (1.3071376 48.7796933),10380,1027,9785,2051
78691461,476321344,POINT (1.2313346 48.7632131),POINT (1.3071376 48.7796933),7561,785,7099,1524
1453084257,476321344,POINT (1.249739 48.758928),POINT (1.3071376 48.7796933),6422,657,5959,1296
452687307,476321344,POINT (1.3862834 48.7302617),POINT (1.3071376 48.7796933),13669,1169,10952,2470
855391156,476321344,POINT (1.3829868 48.7355841),POINT (1.3071376 48.7796933),13121,1092,11563,2605
560136410,476321344,POINT (1.363584 48.7296431),POINT (1.3071376 48.7796933),11365,985,9679,2274
824480809,476321344,POINT (1.363688 48.729807),POINT (1.3071376 48.7796933),11356,984,9670,2273
432156741,476321344,POINT (1.2762408 48.6657225),POINT (1.3071376 48.7796933),17740,1340,16100,3171
764206151,476321344,POINT (1.5381353 48.7998438),POINT (1.3071376 48.7796933),26127,1547,20064,4052
188178602,476321344,POINT (1.3970573 48.7192172),POINT (1.3071376 48.7796933),15185,1257,12352,2726
79598982,476321344,POINT (1.3831702 48.8311226),POINT (1.3071376 48.7796933),13500,1105,11674,2635
78692265,476321344,POINT (1.351789 48.7406099),POINT (1.3071376 48.7796933),9051,741,7494,1587
531956083,476321344,POINT (1.3321919 48.7066591),POINT (1.3071376 48.7796933),13074,1059,11409,2421
1452740690,476321344,POINT (1.3776703 48.7195382),POINT (1.3071376 48.7796933),14130,1104,11559,2618
648827964,476321344,POINT (1.4025034 48.7697122),POINT (1.3071376 48.7796933),10787,834,8922,1897
740412946,476321344,POINT (1.4273666 48.7250933),POINT (1.3071376 48.7796933),16213,1207,14921,3261
756396600,476321344,POINT (1.3659508 48.7350645),POINT (1.3071376 48.7796933),11379,1022,9265,2144
334811042,476321344,POINT (1.3348961 48.7296506),POINT (1.3071376 48.7796933),10205,873,9498,1987
87835064,476321344,POINT (1.282323 48.670992),POINT (1.3071376 48.7796933),17281,1281,15641,3082
433149947,476321344,POINT (1.3372616 48.7317417),POINT (1.3071376 48.7796933),9983,847,9524,1998
298597763,476321344,POINT (1.3808813 48.7259426),POINT (1.3071376 48.7796933),13106,1272,10894,2519
78691389,476321344,POINT (1.4329865 48.7243569),POINT (1.3071376 48.7796933),16703,1276,15412,3348
438309694,476321344,POINT (1.3708257 48.7406315),POINT (1.3071376 48.7796933),10730,889,9048,2089
609495444,476321344,POINT (1.355859 48.720632),POINT (1.3071376 48.7796933),11593,908,11045,2524
565078696,476321344,POINT (1.3740208 48.721939),POINT (1.3071376 48.7796933),14288,1117,11274,2562
452919640,476321344,POINT (1.3235448 48.7292713),POINT (1.3071376 48.7796933),11841,939,10176,2118
78873790,476321344,POINT (1.3833051 48.7249427),POINT (1.3071376 48.7796933),13293,1246,11466,2553
98085031,476321344,POINT (1.3815941 48.7254143),POINT (1.3071376 48.7796933),13231,1247,11015,2552
762149315,476321344,POINT (1.186807 48.7686248),POINT (1.3071376 48.7796933),12659,1090,11250,2396
755498685,476321344,POINT (1.3345486 48.729537),POINT (1.3071376 48.7796933),10243,880,9536,1992
741595162,476321344,POINT (1.337604 48.728913),POINT (1.3071376 48.7796933),10302,895,9732,2060
477580072,476321344,POINT (1.1992157 48.7581344),POINT (1.3071376 48.7796933),11646,1136,10200,2104
817947464,476321344,POINT (1.3818965 48.734728),POINT (1.3071376 48.7796933),13144,1096,11441,2583
846949801,476321344,POINT (1.3710466 48.7334839),POINT (1.3071376 48.7796933),11996,1108,9798,2237
727679560,476321344,POINT (1.235369 48.76144),POINT (1.3071376 48.7796933),7595,801,7133,1525
527231829,476321344,POINT (1.4226275 48.7228766),POINT (1.3071376 48.7796933),16194,1224,15367,3410
559475456,334442311,POINT (1.3756893 48.7210523),POINT (1.292168 48.771381),14179,1028,12327,2763
559277088,334442311,POINT (1.3756893 48.7210523),POINT (1.292168 48.771381),14179,1028,12327,2763
87852633,334442311,POINT (1.4987735 48.691944),POINT (1.292168 48.771381),27461,1653,22314,4687
243033408,334442311,POINT (1.332848 48.726393),POINT (1.292168 48.771381),10369,798,9958,2048
817127257,334442311,POINT (1.3833051 48.7249427),POINT (1.292168 48.771381),13151,1163,12327,2738
480337694,334442311,POINT (1.3390499 48.7297346),POINT (1.292168 48.771381),9997,836,10001,2061
87274454,334442311,POINT (1.465217 48.6745197),POINT (1.292168 48.771381),22546,1653,22455,4769
541258495,334442311,POINT (1.2034312 48.771986),POINT (1.292168 48.771381),7945,674,8278,1748
522099746,334442311,POINT (1.3745039 48.7290588),POINT (1.292168 48.771381),12285,1049,11795,2661
192451998,334442311,POINT (1.3327037 48.7263435),POINT (1.292168 48.771381),10381,799,9956,2048
552306887,334442311,POINT (1.3748625 48.7296135),POINT (1.292168 48.771381),12223,1040,11245,2621
803656603,334442311,POINT (1.3819999 48.7236),POINT (1.292168 48.771381),13273,1164,12060,2757
446362468,334442311,POINT (1.436412 48.7251381),POINT (1.292168 48.771381),17112,1245,16103,3387
213156949,334442311,POINT (1.3400246 48.7286767),POINT (1.292168 48.771381),10027,837,10087,2070
867813356,334442311,POINT (1.2796346 48.6692689),POINT (1.292168 48.771381),17318,1185,14279,2800
658302934,334442311,POINT (1.3825654 48.7399113),POINT (1.292168 48.771381),12251,886,11234,2548
78899980,334442311,POINT (1.3760534 48.7188515),POINT (1.292168 48.771381),13749,980,12532,2822
197274024,334442311,POINT (1.3616833 48.7136486),POINT (1.292168 48.771381),12334,881,12900,2798
466678534,334442311,POINT (1.421348 48.7471879),POINT (1.292168 48.771381),13396,901,12992,2826
658187452,334442311,POINT (1.3386537 48.7258805),POINT (1.292168 48.771381),10735,880,10199,2084
522610892,334442311,POINT (1.3680115 48.7386889),POINT (1.292168 48.771381),10733,903,10055,2242
530138806,334442311,POINT (1.3463394 48.7384591),POINT (1.292168 48.771381),9172,710,8810,1888
78691334,334442311,POINT (1.333307 48.705077),POINT (1.292168 48.771381),13117,990,10298,2255
78867322,334442311,POINT (1.3750785 48.7210831),POINT (1.292168 48.771381),14147,1053,12295,2789
560575760,334442311,POINT (1.4349048 48.8507847),POINT (1.292168 48.771381),17258,1225,18986,3983
88588548,334442311,POINT (1.3501338 48.7386408),POINT (1.292168 48.771381),9172,754,8283,1802
458296232,334442311,POINT (1.4188566 48.7488812),POINT (1.292168 48.771381),13517,910,12665,2751
691319767,334442311,POINT (1.3320168 48.7294692),POINT (1.292168 48.771381),10367,840,9588,1965
197278699,334442311,POINT (1.2355952 48.5868825),POINT (1.292168 48.771381),30277,1909,27341,5283
628015504,334442311,POINT (1.3327037 48.7263435),POINT (1.292168 48.771381),10381,799,9956,2048
79591205,334442311,POINT (1.3691916 48.7393644),POINT (1.292168 48.771381),10442,788,10197,2288
78865175,334442311,POINT (1.4998347 48.6631322),POINT (1.292168 48.771381),26574,1819,24950,5133
863374497,334442311,POINT (1.3327037 48.7263435),POINT (1.292168 48.771381),10381,799,9956,2048
1452775101,334442311,POINT (1.418432 48.717309),POINT (1.292168 48.771381),16399,1157,16222,3614
1452858131,334442311,POINT (1.3704169 48.7768008),POINT (1.292168 48.771381),7339,644,7211,1586
814940942,334442311,POINT (1.3706892 48.7331743),POINT (1.292168 48.771381),11871,1031,10676,2424
714782168,334442311,POINT (1.3694258 48.7401583),POINT (1.292168 48.771381),10474,792,9795,2253
751920795,334442311,POINT (1.3672421 48.7338212),POINT (1.292168 48.771381),11216,955,10391,2385
99999999,334442311,POINT (1.3990408 48.747275),POINT (1.292168 48.771381),11927,782,11076,2506
463037458,334442311,POINT (1.4034102 48.7683067),POINT (1.292168 48.771381),11572,881,9913,2097
662280369,334442311,POINT (1.498339 48.663093),POINT (1.292168 48.771381),26643,1837,25013,5214
297413132,334442311,POINT (1.5170344 48.6386578),POINT (1.292168 48.771381),34400,2032,29115,5928
607763952,334442311,POINT (1.4212087 48.7484748),POINT (1.292168 48.771381),13525,928,12872,2809
481413999,334442311,POINT (1.4167695 48.6649744),POINT (1.292168 48.771381),23087,1489,19666,4070
712664807,334442311,POINT (1.370889 48.736134),POINT (1.292168 48.771381),10882,877,10492,2379
569769242,334442311,POINT (1.3677647 48.7253435),POINT (1.292168 48.771381),11906,1007,11469,2581
584983158,334442311,POINT (1.2833024 48.7316474),POINT (1.292168 48.771381),8431,651,5367,1211
793803218,334442311,POINT (1.3505018 48.7380023),POINT (1.292168 48.771381),9169,718,8388,1914
772073740,334442311,POINT (1.5335032 48.7169867),POINT (1.292168 48.771381),25537,1475,23102,4880
728081901,334442311,POINT (1.2023007 48.7573959),POINT (1.292168 48.771381),9646,888,8360,1702
315244686,334442311,POINT (1.3637436 48.732218),POINT (1.292168 48.771381),10925,864,10573,2454
82135699,334442311,POINT (1.376304 48.719157),POINT (1.292168 48.771381),13819,997,12580,2836
97922195,334442311,POINT (1.360915 48.725503),POINT (1.292168 48.771381),12235,904,11123,2554
78690893,334442311,POINT (1.364818 48.7147882),POINT (1.292168 48.771381),12769,952,12646,2751
479391393,334442311,POINT (1.3833051 48.7249427),POINT (1.292168 48.771381),13151,1163,12327,2738
599471591,334442311,POINT (1.364231 48.7341923),POINT (1.292168 48.771381),11106,927,10032,2412
1452763176,334442311,POINT (1.337325 48.7312702),POINT (1.292168 48.771381),9867,762,9925,2029
762304005,334442311,POINT (1.3637436 48.732218),POINT (1.292168 48.771381),10925,864,10573,2454
860937824,334442311,POINT (1.421508 48.722238),POINT (1.292168 48.771381),16164,1185,16115,3575
597798321,334442311,POINT (1.3579211 48.7447023),POINT (1.292168 48.771381),9842,834,8446,1810
827142453,334442311,POINT (1.3341649 48.7049894),POINT (1.292168 48.771381),13056,984,10359,2270
79600570,334442311,POINT (1.3477604 48.7388582),POINT (1.292168 48.771381),9325,727,8448,1831
858147751,334442311,POINT (1.3671364 48.7272967),POINT (1.292168 48.771381),12148,1048,11169,2609
863339627,334442311,POINT (1.370889 48.736134),POINT (1.292168 48.771381),10882,877,10492,2379
833548586,334442311,POINT (1.351702 48.739895),POINT (1.292168 48.771381),8818,644,7967,1695
590049071,334442311,POINT (1.367416 48.742378),POINT (1.292168 48.771381),10785,847,8970,1889
864411156,334442311,POINT (1.1908904 48.7664141),POINT (1.292168 48.771381),9890,921,9744,1969
861502972,334442311,POINT (1.1908904 48.7664141),POINT (1.292168 48.771381),9890,921,9744,1969
794098228,334442311,POINT (1.2031853 48.7648977),POINT (1.292168 48.771381),8561,815,8605,1770
859852985,334442311,POINT (1.2028697 48.7627671),POINT (1.292168 48.771381),8190,767,8234,1695
78691461,334442311,POINT (1.2313346 48.7632131),POINT (1.292168 48.771381),5372,525,5548,1168
1453084257,334442311,POINT (1.249739 48.758928),POINT (1.292168 48.771381),4232,397,4409,940
452687307,334442311,POINT (1.3862834 48.7302617),POINT (1.292168 48.771381),13527,1087,11813,2654
855391156,334442311,POINT (1.3829868 48.7355841),POINT (1.292168 48.771381),12979,1009,12424,2790
560136410,334442311,POINT (1.363584 48.7296431),POINT (1.292168 48.771381),11223,903,10540,2458
824480809,334442311,POINT (1.363688 48.729807),POINT (1.292168 48.771381),11214,902,10530,2457
432156741,334442311,POINT (1.2762408 48.6657225),POINT (1.292168 48.771381),17703,1241,14664,2833
764206151,334442311,POINT (1.5381353 48.7998438),POINT (1.292168 48.771381),25985,1465,20924,4236
188178602,334442311,POINT (1.3970573 48.7192172),POINT (1.292168 48.771381),15043,1175,13212,2911
79598982,334442311,POINT (1.3831702 48.8311226),POINT (1.292168 48.771381),15717,1086,15095,3252
78692265,334442311,POINT (1.351789 48.7406099),POINT (1.292168 48.771381),8909,659,7824,1670
531956083,334442311,POINT (1.3321919 48.7066591),POINT (1.292168 48.771381),13037,960,9973,2083
1452740690,334442311,POINT (1.3776703 48.7195382),POINT (1.292168 48.771381),13988,1022,12420,2803
648827964,334442311,POINT (1.4025034 48.7697122),POINT (1.292168 48.771381),11442,867,9783,2081
740412946,334442311,POINT (1.4273666 48.7250933),POINT (1.292168 48.771381),16071,1125,15782,3446
756396600,334442311,POINT (1.3659508 48.7350645),POINT (1.292168 48.771381),11237,939,10126,2328
334811042,334442311,POINT (1.3348961 48.7296506),POINT (1.292168 48.771381),10063,791,9640,1978
87835064,334442311,POINT (1.282323 48.670992),POINT (1.292168 48.771381),17244,1182,14205,2744
433149947,334442311,POINT (1.3372616 48.7317417),POINT (1.292168 48.771381),9841,765,9996,2041
298597763,334442311,POINT (1.3808813 48.7259426),POINT (1.292168 48.771381),12964,1190,11755,2703
78691389,334442311,POINT (1.4329865 48.7243569),POINT (1.292168 48.771381),16561,1194,16272,3533
438309694,334442311,POINT (1.3708257 48.7406315),POINT (1.292168 48.771381),10588,807,9909,2273
609495444,334442311,POINT (1.355859 48.720632),POINT (1.292168 48.771381),11451,826,11816,2585
565078696,334442311,POINT (1.3740208 48.721939),POINT (1.292168 48.771381),14146,1035,12135,2746
452919640,334442311,POINT (1.3235448 48.7292713),POINT (1.292168 48.771381),11804,839,8740,1780
78873790,334442311,POINT (1.3833051 48.7249427),POINT (1.292168 48.771381),13151,1163,12327,2738
98085031,334442311,POINT (1.3815941 48.7254143),POINT (1.292168 48.771381),13089,1165,11876,2736
762149315,334442311,POINT (1.186807 48.7686248),POINT (1.292168 48.771381),9845,899,9699,2041
755498685,334442311,POINT (1.3345486 48.729537),POINT (1.292168 48.771381),10101,798,9602,1971
741595162,334442311,POINT (1.337604 48.728913),POINT (1.292168 48.771381),10160,813,9836,2029
477580072,334442311,POINT (1.1992157 48.7581344),POINT (1.292168 48.771381),9457,876,8650,1748
817947464,334442311,POINT (1.3818965 48.734728),POINT (1.292168 48.771381),13002,1013,12302,2767
846949801,334442311,POINT (1.3710466 48.7334839),POINT (1.292168 48.771381),11854,1026,10659,2421
727679560,334442311,POINT (1.235369 48.76144),POINT (1.292168 48.771381),5406,540,5582,1169
527231829,334442311,POINT (1.4226275 48.7228766),POINT (1.292168 48.771381),16052,1142,16228,3594
476321344,334442311,POINT (1.3071376 48.7796933),POINT (1.292168 48.771381),2072,274,2072,425
559475456,826666511,POINT (1.3756893 48.7210523),POINT (1.4412019 48.787278),12070,1003,11577,2490
559277088,826666511,POINT (1.3756893 48.7210523),POINT (1.4412019 48.787278),12070,1003,11577,2490
87852633,826666511,POINT (1.4987735 48.691944),POINT (1.4412019 48.787278),15336,1102,13774,2654
243033408,826666511,POINT (1.332848 48.726393),POINT (1.4412019 48.787278),13393,1139,12702,2774
817127257,826666511,POINT (1.3833051 48.7249427),POINT (1.4412019 48.787278),10075,979,11043,2360
480337694,826666511,POINT (1.3390499 48.7297346),POINT (1.4412019 48.787278),13021,1177,12296,2681
87274454,826666511,POINT (1.465217 48.6745197),POINT (1.4412019 48.787278),15797,1163,14615,3072
541258495,826666511,POINT (1.2034312 48.771986),POINT (1.4412019 48.787278),23601,1711,20641,4173
522099746,826666511,POINT (1.3745039 48.7290588),POINT (1.4412019 48.787278),10030,911,11047,2479
192451998,826666511,POINT (1.3327037 48.7263435),POINT (1.4412019 48.787278),13404,1140,12700,2774
552306887,826666511,POINT (1.3748625 48.7296135),POINT (1.4412019 48.787278),9968,903,10985,2471
803656603,826666511,POINT (1.3819999 48.7236),POINT (1.4412019 48.787278),10197,980,10898,2365
446362468,826666511,POINT (1.436412 48.7251381),POINT (1.4412019 48.787278),8567,735,8399,1726
213156949,826666511,POINT (1.3400246 48.7286767),POINT (1.4412019 48.787278),13051,1178,12326,2681
867813356,826666511,POINT (1.2796346 48.6692689),POINT (1.4412019 48.787278),23167,1611,20914,4282
658302934,826666511,POINT (1.3825654 48.7399113),POINT (1.4412019 48.787278),8303,734,9154,2119
78899980,826666511,POINT (1.3760534 48.7188515),POINT (1.4412019 48.787278),11640,956,11715,2489
197274024,826666511,POINT (1.3616833 48.7136486),POINT (1.4412019 48.787278),12949,1030,11963,2573
466678534,826666511,POINT (1.421348 48.7471879),POINT (1.4412019 48.787278),5604,539,5731,1330
658187452,826666511,POINT (1.3386537 48.7258805),POINT (1.4412019 48.787278),13759,1221,12962,2768
522610892,826666511,POINT (1.3680115 48.7386889),POINT (1.4412019 48.787278),9461,916,8809,2060
530138806,826666511,POINT (1.3463394 48.7384591),POINT (1.4412019 48.787278),12196,1051,11138,2468
78691334,826666511,POINT (1.333307 48.705077),POINT (1.4412019 48.787278),15685,1309,14205,3102
78867322,826666511,POINT (1.3750785 48.7210831),POINT (1.4412019 48.787278),12039,1029,11630,2524
560575760,826666511,POINT (1.4349048 48.8507847),POINT (1.4412019 48.787278),8111,552,8388,1759
88588548,826666511,POINT (1.3501338 48.7386408),POINT (1.4412019 48.787278),11246,1051,10611,2382
458296232,826666511,POINT (1.4188566 48.7488812),POINT (1.4412019 48.787278),5276,481,5404,1255
691319767,826666511,POINT (1.3320168 48.7294692),POINT (1.4412019 48.787278),13748,1132,12687,2738
197278699,826666511,POINT (1.2355952 48.5868825),POINT (1.4412019 48.787278),30727,2037,32823,6435
628015504,826666511,POINT (1.3327037 48.7263435),POINT (1.4412019 48.787278),13404,1140,12700,2774
79591205,826666511,POINT (1.3691916 48.7393644),POINT (1.4412019 48.787278),8847,762,8679,1982
78865175,826666511,POINT (1.4998347 48.6631322),POINT (1.4412019 48.787278),17277,1244,17109,3436
863374497,826666511,POINT (1.3327037 48.7263435),POINT (1.4412019 48.787278),13404,1140,12700,2774
1452775101,826666511,POINT (1.418432 48.717309),POINT (1.4412019 48.787278),9476,857,9417,2137
1452858131,826666511,POINT (1.3704169 48.7768008),POINT (1.4412019 48.787278),7871,610,6158,1483
814940942,826666511,POINT (1.3706892 48.7331743),POINT (1.4412019 48.787278),9592,939,9739,2199
714782168,826666511,POINT (1.3694258 48.7401583),POINT (1.4412019 48.787278),8732,744,8564,1953
751920795,826666511,POINT (1.3672421 48.7338212),POINT (1.4412019 48.787278),9621,928,9453,2160
99999999,826666511,POINT (1.3990408 48.747275),POINT (1.4412019 48.787278),8295,675,7363,1735
463037458,826666511,POINT (1.4034102 48.7683067),POINT (1.4412019 48.787278),6735,453,4238,1120
662280369,826666511,POINT (1.498339 48.663093),POINT (1.4412019 48.787278),17346,1263,17172,3517
297413132,826666511,POINT (1.5170344 48.6386578),POINT (1.4412019 48.787278),22198,1731,21275,4231
607763952,826666511,POINT (1.4212087 48.7484748),POINT (1.4412019 48.787278),5483,528,5611,1313
481413999,826666511,POINT (1.4167695 48.6649744),POINT (1.4412019 48.787278),17634,1379,16885,3429
712664807,826666511,POINT (1.370889 48.736134),POINT (1.4412019 48.787278),9287,851,9155,2112
569769242,826666511,POINT (1.3677647 48.7253435),POINT (1.4412019 48.787278),10570,989,11562,2536
584983158,826666511,POINT (1.2833024 48.7316474),POINT (1.4412019 48.787278),16571,1184,15960,3279
793803218,826666511,POINT (1.3505018 48.7380023),POINT (1.4412019 48.787278),12193,1059,11404,2527
772073740,826666511,POINT (1.5335032 48.7169867),POINT (1.4412019 48.787278),12299,969,12299,2397
728081901,826666511,POINT (1.2023007 48.7573959),POINT (1.4412019 48.787278),24055,1721,20722,4127
315244686,826666511,POINT (1.3637436 48.732218),POINT (1.4412019 48.787278),10262,939,10131,2295
82135699,826666511,POINT (1.376304 48.719157),POINT (1.4412019 48.787278),11710,972,11749,2496
97922195,826666511,POINT (1.360915 48.725503),POINT (1.4412019 48.787278),10900,999,10649,2408
78690893,826666511,POINT (1.364818 48.7147882),POINT (1.4412019 48.787278),13384,1101,11709,2526
479391393,826666511,POINT (1.3833051 48.7249427),POINT (1.4412019 48.787278),10075,979,11043,2360
599471591,826666511,POINT (1.364231 48.7341923),POINT (1.4412019 48.787278),10912,1059,9713,2316
1452763176,826666511,POINT (1.337325 48.7312702),POINT (1.4412019 48.787278),12890,1103,12166,2659
762304005,826666511,POINT (1.3637436 48.732218),POINT (1.4412019 48.787278),10262,939,10131,2295
860937824,826666511,POINT (1.421508 48.722238),POINT (1.4412019 48.787278),8556,875,8683,2009
597798321,826666511,POINT (1.3579211 48.7447023),POINT (1.4412019 48.787278),10757,945,9896,2199
827142453,826666511,POINT (1.3341649 48.7049894),POINT (1.4412019 48.787278),15623,1303,14143,3095
79600570,826666511,POINT (1.3477604 48.7388582),POINT (1.4412019 48.787278),12349,1068,10776,2411
858147751,826666511,POINT (1.3671364 48.7272967),POINT (1.4412019 48.787278),10812,1031,11738,2556
863339627,826666511,POINT (1.370889 48.736134),POINT (1.4412019 48.787278),9287,851,9155,2112
833548586,826666511,POINT (1.351702 48.739895),POINT (1.4412019 48.787278),11841,985,10444,2333
590049071,826666511,POINT (1.367416 48.742378),POINT (1.4412019 48.787278),9811,918,9485,2128
864411156,826666511,POINT (1.1908904 48.7664141),POINT (1.4412019 48.787278),24109,1761,22106,4394
861502972,826666511,POINT (1.1908904 48.7664141),POINT (1.4412019 48.787278),24109,1761,22106,4394
794098228,826666511,POINT (1.2031853 48.7648977),POINT (1.4412019 48.787278),22970,1649,20968,4196
859852985,826666511,POINT (1.2028697 48.7627671),POINT (1.4412019 48.787278),22600,1600,20597,4121
78691461,826666511,POINT (1.2313346 48.7632131),POINT (1.4412019 48.787278),20167,1388,17911,3593
1453084257,826666511,POINT (1.249739 48.758928),POINT (1.4412019 48.787278),19155,1394,16771,3366
452687307,826666511,POINT (1.3862834 48.7302617),POINT (1.4412019 48.787278),9579,935,10279,2224
855391156,826666511,POINT (1.3829868 48.7355841),POINT (1.4412019 48.787278),9031,857,9665,2211
560136410,826666511,POINT (1.363584 48.7296431),POINT (1.4412019 48.787278),10317,946,10066,2312
824480809,826666511,POINT (1.363688 48.729807),POINT (1.4412019 48.787278),10308,945,10057,2311
432156741,826666511,POINT (1.2762408 48.6657225),POINT (1.4412019 48.787278),23552,1667,21299,4315
764206151,826666511,POINT (1.5381353 48.7998438),POINT (1.4412019 48.787278),8741,645,8027,1540
188178602,826666511,POINT (1.3970573 48.7192172),POINT (1.4412019 48.787278),10153,953,10041,2246
79598982,826666511,POINT (1.3831702 48.8311226),POINT (1.4412019 48.787278),9227,693,8528,1630
78692265,826666511,POINT (1.351789 48.7406099),POINT (1.4412019 48.787278),11073,970,10438,2355
531956083,826666511,POINT (1.3321919 48.7066591),POINT (1.4412019 48.787278),15839,1326,14164,3106
1452740690,826666511,POINT (1.3776703 48.7195382),POINT (1.4412019 48.787278),11879,998,11682,2487
648827964,826666511,POINT (1.4025034 48.7697122),POINT (1.4412019 48.787278),6865,465,4367,1148
740412946,826666511,POINT (1.4273666 48.7250933),POINT (1.4412019 48.787278),9338,749,8590,1942
756396600,826666511,POINT (1.3659508 48.7350645),POINT (1.4412019 48.787278),9641,913,9473,2201
334811042,826666511,POINT (1.3348961 48.7296506),POINT (1.4412019 48.787278),13087,1132,12451,2703
87835064,826666511,POINT (1.282323 48.670992),POINT (1.4412019 48.787278),23094,1608,20840,4226
433149947,826666511,POINT (1.3372616 48.7317417),POINT (1.4412019 48.787278),12865,1106,12140,2655
298597763,826666511,POINT (1.3808813 48.7259426),POINT (1.4412019 48.787278),10479,1024,10755,2351
78691389,826666511,POINT (1.4329865 48.7243569),POINT (1.4412019 48.787278),8938,753,8771,1872
438309694,826666511,POINT (1.3708257 48.7406315),POINT (1.4412019 48.787278),8618,729,8450,1936
609495444,826666511,POINT (1.355859 48.720632),POINT (1.4412019 48.787278),11683,1075,11433,2563
565078696,826666511,POINT (1.3740208 48.721939),POINT (1.4412019 48.787278),12038,1010,11537,2485
452919640,826666511,POINT (1.3235448 48.7292713),POINT (1.4412019 48.787278),13935,1120,13382,2878
